DocumentID,PolicyID,locationCode,location,interestPol,yearMin,yearMax,startDate,endDate
document_id_559,policy_id_1835,전남,전남 순천시,"교육훈련, 체험, 인턴",19,39,20200101,20200130
document_id_560,policy_id_1788,전남,전남,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_561,policy_id_1777,전남,전남 목포시,"교육훈련, 체험, 인턴",0,99,20200101,20200731
document_id_562,policy_id_1776,전남,전남 목포시,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_563,policy_id_1769,전남,전남 목포시,"교육훈련, 체험, 인턴",18,39,20200217,20200221
document_id_564,policy_id_1763,전남,전남 나주시,"교육훈련, 체험, 인턴",18,27,20201203,20201211
document_id_565,policy_id_1762,전남,전남 나주시,"교육훈련, 체험, 인턴",18,39,20200101,20200221
document_id_566,policy_id_1545,서울,서울 중구,"교육훈련, 체험, 인턴",18,39,20201101,20201231
document_id_567,policy_id_1529,서울,서울 용산구,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_568,policy_id_1528,서울,서울 용산구,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_569,policy_id_1521,서울,서울 영등포구,"교육훈련, 체험, 인턴",19,39,20200501,20200531
document_id_570,policy_id_1520,서울,서울 영등포구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_571,policy_id_1510,서울,서울 양천구,"교육훈련, 체험, 인턴",19,39,20200401,20200430
document_id_572,policy_id_1507,서울,서울 양천구,"교육훈련, 체험, 인턴",15,34,20200101,20201231
document_id_573,policy_id_1506,서울,서울 양천구,"교육훈련, 체험, 인턴",15,34,20200107,20200211
document_id_574,policy_id_1504,서울,서울 송파구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_575,policy_id_1502,서울,서울 송파구,"교육훈련, 체험, 인턴",15,34,20200301,20200331
document_id_576,policy_id_1494,서울,서울 성북구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_577,policy_id_1492,서울,서울 성북구,"교육훈련, 체험, 인턴",18,39,20200501,20200531
document_id_578,policy_id_1490,서울,서울 성북구,"교육훈련, 체험, 인턴",18,39,20200101,20200229
document_id_579,policy_id_1456,서울,서울 서초구,"교육훈련, 체험, 인턴",19,39,20200301,20200531
document_id_580,policy_id_1455,서울,서울 서초구,"교육훈련, 체험, 인턴",19,39,20200301,20200531
document_id_581,policy_id_1419,서울,서울,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_582,policy_id_1417,서울,서울,"교육훈련, 체험, 인턴",15,34,20200101,20201231
document_id_583,policy_id_1415,서울,서울,"교육훈련, 체험, 인턴",18,99,20200101,20201231
document_id_584,policy_id_1408,서울,서울,"교육훈련, 체험, 인턴",19,34,20200501,20200831
document_id_585,policy_id_1399,서울,서울 마포구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_586,policy_id_1397,서울,서울 마포구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_587,policy_id_1381,서울,서울 동작구,"교육훈련, 체험, 인턴",19,34,20200301,20200831
document_id_588,policy_id_1380,서울,서울 동작구,"교육훈련, 체험, 인턴",18,39,20200101,20200229
document_id_589,policy_id_1379,서울,서울 동작구,"교육훈련, 체험, 인턴",15,39,20200101,20201231
document_id_590,policy_id_1374,서울,서울 동대문구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_591,policy_id_1371,서울,서울 동대문구,"교육훈련, 체험, 인턴",18,99,20200101,20201231
document_id_592,policy_id_1369,서울,서울 동대문구,전문분야 취업지원,18,99,20200101,20201231
document_id_593,policy_id_1365,서울,서울 동대문구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_594,policy_id_1364,서울,서울 동대문구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_595,policy_id_1363,서울,서울 동대문구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_596,policy_id_1349,서울,서울 노원구,"교육훈련, 체험, 인턴",15,39,20200301,20200430
document_id_597,policy_id_1344,서울,서울 금천구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_598,policy_id_1339,서울,서울 금천구,"교육훈련, 체험, 인턴",19,39,20200701,20201231
document_id_599,policy_id_1337,서울,서울 금천구,"교육훈련, 체험, 인턴",19,39,20200401,20201130
document_id_600,policy_id_1326,서울,서울 구로구,"교육훈련, 체험, 인턴",0,99,20200601,20200630
document_id_601,policy_id_1322,서울,서울 구로구,"교육훈련, 체험, 인턴",16,39,20200101,20201231
document_id_602,policy_id_1317,서울,서울 광진구,"교육훈련, 체험, 인턴",18,39,20200204,20200214
document_id_603,policy_id_1286,서울,서울 강서구,"교육훈련, 체험, 인턴",0,99,20200301,20200331
document_id_604,policy_id_1285,서울,서울 강서구,"교육훈련, 체험, 인턴",19,39,20200401,20200430
document_id_605,policy_id_1284,서울,서울 강서구,"교육훈련, 체험, 인턴",19,39,20200301,20200331
document_id_606,policy_id_1283,서울,서울 강서구,"교육훈련, 체험, 인턴",19,39,20200219,20200226
document_id_607,policy_id_1255,서울,서울 강남구,"교육훈련, 체험, 인턴",15,34,20200101,20201220
document_id_608,policy_id_1253,경남,부산 해운대구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_609,policy_id_1251,경남,부산 해운대구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_610,policy_id_1249,경남,부산 해운대구,"교육훈련, 체험, 인턴",0,39,20200120,20200207
document_id_611,policy_id_1239,경남,부산 연재구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_612,policy_id_1234,경남,부산 연재구,"교육훈련, 체험, 인턴",30,64,20200217,20201231
document_id_613,policy_id_1229,경남,부산 서구,"교육훈련, 체험, 인턴",0,39,20200101,20200726
document_id_614,policy_id_1224,경남,부산 사하구,"교육훈련, 체험, 인턴",19,34,20200101,20201231
document_id_615,policy_id_1221,경남,부산 사상구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_616,policy_id_1220,경남,부산 사상구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_617,policy_id_1219,경남,부산 사상구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_618,policy_id_1217,경남,부산 사상구,"교육훈련, 체험, 인턴",0,39,20200101,20201231
document_id_619,policy_id_1208,경남,부산 부산진구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_620,policy_id_1154,경남,부산,"교육훈련, 체험, 인턴",19,39,20200210,20200308
document_id_621,policy_id_1140,경남,부산,"교육훈련, 체험, 인턴",18,34,20200301,20200331
document_id_622,policy_id_1127,경남,부산,"교육훈련, 체험, 인턴",0,,20200121,20200215
document_id_623,policy_id_1126,경남,부산,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_624,policy_id_1125,경남,부산,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_625,policy_id_1123,경남,부산,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_626,policy_id_1121,경남,부산,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_627,policy_id_1110,경남,부산 가장군,"교육훈련, 체험, 인턴",18,99,20200206,20200212
document_id_628,policy_id_1109,경남,부산 가장군,"교육훈련, 체험, 인턴",18,39,20200601,20200630
document_id_629,policy_id_1107,경남,부산 가평군,"교육훈련, 체험, 인턴",0,39,20200101,20201231
document_id_630,policy_id_1106,경남,부산 금정구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_631,policy_id_1105,경남,부산 금정구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_632,policy_id_1103,경남,부산 금정구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_633,policy_id_187,강원,강원 횡성군,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_634,policy_id_175,강원,강원 태백시,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_635,policy_id_160,강원,강원 춘천시,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_636,policy_id_159,강원,강원 춘천시,"교육훈련, 체험, 인턴",0,99,20200108,20200128
document_id_637,policy_id_155,강원,강원 원주시,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_638,policy_id_138,강원,강원 삼척시,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_639,policy_id_123,강원,강원,"교육훈련, 체험, 인턴",18,39,20200301,20200430
document_id_640,policy_id_119,강원,강원 동해시,"교육훈련, 체험, 인턴",18,34,20200401,20200430
document_id_641,policy_id_118,강원,강원 고성군,"교육훈련, 체험, 인턴",19,39,20200110,20201231
document_id_642,policy_id_117,강원,강원 고성군,"교육훈련, 체험, 인턴",19,39,20200110,20201231
document_id_643,policy_id_2685,충북,충북 충주시,"교육훈련, 체험, 인턴",0,99,20200605,20200612
document_id_644,policy_id_2683,충북,충북 충주시,"교육훈련, 체험, 인턴",18,39,20200302,20200331
document_id_645,policy_id_2682,충북,충북 충주시,"교육훈련, 체험, 인턴",0,39,20200101,20201231
document_id_646,policy_id_2656,충북,충북 진천군,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_647,policy_id_2650,충북,충북 진천군,"교육훈련, 체험, 인턴",18,34,20200601,20200630
document_id_648,policy_id_2647,충북,충북 진천군,"교육훈련, 체험, 인턴",18,39,20200217,20200221
document_id_649,policy_id_2643,충북,충북 증평군,"교육훈련, 체험, 인턴",19,24,20201202,20201211
document_id_650,policy_id_2641,충북,충북 증평군,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_651,policy_id_2628,충북,충북 음성군,"교육훈련, 체험, 인턴",0,99,20200101,20201230
document_id_652,policy_id_2622,충북,충북 음성군,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_653,policy_id_2619,충북,충북 옥천군,"교육훈련, 체험, 인턴",15,39,20200106,20200117
document_id_654,policy_id_2602,충북,충북 옥천군,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_655,policy_id_2576,충북,충북,"교육훈련, 체험, 인턴",0,99,20200601,20200630
document_id_656,policy_id_2558,충북,충북,"교육훈련, 체험, 인턴",15,39,20200101,20201231
document_id_657,policy_id_2553,충북,충북,"교육훈련, 체험, 인턴",19,39,20200217,20200320
document_id_658,policy_id_2534,충북,충북 보은군,"교육훈련, 체험, 인턴",18,34,202005001,20201231
document_id_659,policy_id_2533,충북,충북 보은군,"교육훈련, 체험, 인턴",0,99,20200501,20200531
document_id_660,policy_id_2532,충북,충북 보은군,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_661,policy_id_2528,충북,충북 단양군,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_662,policy_id_2518,충북,충북 괴산군,"교육훈련, 체험, 인턴",0,39,20200101,20201231
document_id_663,policy_id_2515,충북,충북 괴산군,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_664,policy_id_1623,경남,울산 울주군,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_665,policy_id_1622,경남,울산 울주군,"교육훈련, 체험, 인턴",0,99,20200301,20200331
document_id_666,policy_id_1621,경남,울산 울주군,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_667,policy_id_1620,경남,울산 북구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_668,policy_id_1619,경남,울산 북구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_669,policy_id_1614,경남,울산,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_670,policy_id_1591,경남,울산,"교육훈련, 체험, 인턴",18,34,20200101,20201231
document_id_671,policy_id_1572,충북,세종,"교육훈련, 체험, 인턴",19,34,20200301,20200331
document_id_672,policy_id_1571,충북,세종,"교육훈련, 체험, 인턴",15,34,20200601,20200630
document_id_673,policy_id_1561,충북,세종,"교육훈련, 체험, 인턴",18,39,20200401,20200430
document_id_674,policy_id_1554,충북,세종,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_675,policy_id_1092,충남,대전 서구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_676,policy_id_1091,충남,대전 서구,"교육훈련, 체험, 인턴",19,39,20200101,20201231
document_id_677,policy_id_1089,충남,대전 서구,"교육훈련, 체험, 인턴",19,39,20200401,20201231
document_id_678,policy_id_1088,충남,대전 서구,"교육훈련, 체험, 인턴",15,39,20200201,20200229
document_id_679,policy_id_106,경북,대구 달서구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_680,policy_id_1049,충남,대전,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_681,policy_id_1046,충남,대전,"교육훈련, 체험, 인턴",18,34,20200401,20200810
document_id_682,policy_id_96,경북,대구 수성구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_683,policy_id_86,경북,대구,"교육훈련, 체험, 인턴",0,39,20200701,20200930
document_id_684,policy_id_56,경북,대구 서구,"교육훈련, 체험, 인턴",18,39,20200101,20201231
document_id_685,policy_id_52,경북,대구 서구,"교육훈련, 체험, 인턴",18,39,20200302,20201231
document_id_686,policy_id_51,경북,대구 서구,"교육훈련, 체험, 인턴",18,39,20200301,20201231
document_id_687,policy_id_49,경북,대구 중구,"교육훈련, 체험, 인턴",0,39,20200113,20200123
document_id_688,policy_id_17,경북,대구 중구,"교육훈련, 체험, 인턴",0,99,20200101,20201231
document_id_689,policy_id_15,경북,대구,"교육훈련, 체험, 인턴",0,39,20200206,20200226
document_id_690,policy_id_990,전남,광주,중소기업 취업지원,19,39,20200101,20201231
document_id_691,policy_id_989,전남,광주,중소기업 취업지원,0,99,20200601,20200630
document_id_692,policy_id_980,전남,광주,중소기업 취업지원,18,39,20200201,20200229
document_id_693,policy_id_978,전남,광주,중소기업 취업지원,15,39,20200301,20200331
document_id_694,policy_id_974,전남,광주,중소기업 취업지원,15,34,20200101,20201231
document_id_695,policy_id_942,전남,광주 광산,중소기업 취업지원,19,39,20200301,20200331
document_id_696,policy_id_941,전남,광주 광산,중소기업 취업지원,18,39,20200301,20200331
document_id_697,policy_id_88,경북,대구,중소기업 취업지원,15,39,20200207,20201231
document_id_698,policy_id_863,경북,경북,중소기업 취업지원,19,39,20200101,20201231
document_id_699,policy_id_828,경북,경북,중소기업 취업지원,0,39,20200204,20200228
document_id_700,policy_id_817,경북,경북,중소기업 취업지원,0,99,20200101,20201231
document_id_701,policy_id_815,경북,경북,중소기업 취업지원,0,39,20200301,20200331
document_id_702,policy_id_789,경북,경북 경산시,중소기업 취업지원,0,39,20200101,20201231
document_id_703,policy_id_788,경북,경북 경산시,중소기업 취업지원,0,39,20200101,20201231
document_id_704,policy_id_779,경남,경남 함양군,중소기업 취업지원,18,39,20200101,20201231
document_id_705,policy_id_777,경남,경남 함양군,중소기업 취업지원,18,39,20200101,20201231
document_id_706,policy_id_775,경남,경남 함양군,중소기업 취업지원,18,39,20200101,20201231
document_id_707,policy_id_686,경남,경남 의령군,중소기업 취업지원,18,39,20200101,20201231
document_id_708,policy_id_685,경남,경남 의령군,중소기업 취업지원,18,39,20200101,20201231
document_id_709,policy_id_681,경남,경남 의령군,중소기업 취업지원,18,99,20200101,20201231
document_id_710,policy_id_675,경남,경남 양산시,중소기업 취업지원,18,39,20200101,20201231
document_id_711,policy_id_659,경남,경남 산청군,중소기업 취업지원,18,39,20200101,20201231
document_id_712,policy_id_655,경남,경남 사천시,중소기업 취업지원,18,39,20200101,20201231
document_id_713,policy_id_653,경남,경남 사천시,중소기업 취업지원,18,39,20200212,20200306
document_id_714,policy_id_64,경북,대구 달서구,중소기업 취업지원,0,39,20200101,20201231
document_id_715,policy_id_622,경남,경남,중소기업 취업지원,18,39,20200201,20200331
document_id_716,policy_id_619,경남,경남,중소기업 취업지원,18,34,20200101,20201231
document_id_717,policy_id_618,경남,경남,중소기업 취업지원,18,34,20200101,20201231
document_id_718,policy_id_557,경남,경남 김해시,중소기업 취업지원,20,99,20200101,20201231
document_id_719,policy_id_545,경남,경남 김해시,중소기업 취업지원,15,34,20200101,20201231
document_id_720,policy_id_511,경남,경남 거제시,중소기업 취업지원,18,39,20200101,20201231
document_id_721,policy_id_509,경남,경남 거제시,중소기업 취업지원,18,39,20200101,20201231
document_id_722,policy_id_508,경남,경남 거제시,중소기업 취업지원,18,39,20200101,20201231
document_id_723,policy_id_32,경북,대구,중소기업 취업지원,0,39,20200302,20200306
document_id_724,policy_id_2663,충북,충북 청주시,중소기업 취업지원,19,39,20200301,20200430
document_id_725,policy_id_2640,충북,충북 제천시,중소기업 취업지원,18,34,20200101,20201231
document_id_726,policy_id_2634,충북,충북 제천시,중소기업 취업지원,0,99,20200101,20201231
document_id_727,policy_id_2575,충북,충북,중소기업 취업지원,0,39,20200302,20200308
document_id_728,policy_id_2567,충북,충북,중소기업 취업지원,0,39,20200201,20200229
document_id_729,policy_id_2550,충북,충북,중소기업 취업지원,0,39,20200101,20201231
document_id_730,policy_id_2539,충북,충북,중소기업 취업지원,18,40,20200203,20201231
document_id_731,policy_id_2511,충남,충남 홍성군,중소기업 취업지원,18,39,20200101,20201231
document_id_732,policy_id_25,경북,대구,중소기업 취업지원,18,39,20200101,20201231
document_id_733,policy_id_2497,충남,충남 청양군,중소기업 취업지원,15,34,20200101,20201231
document_id_734,policy_id_2465,충남,충남 아산시,중소기업 취업지원,18,34,20200101,20201231
document_id_735,policy_id_2419,충남,충남,중소기업 취업지원,18,39,20200101,20201231
document_id_736,policy_id_2418,충남,충남,중소기업 취업지원,18,39,20200101,20201231
document_id_737,policy_id_2417,충남,충남,중소기업 취업지원,18,39,20200101,20201231
document_id_738,policy_id_2416,충남,충남,중소기업 취업지원,18,39,20200101,20201231
document_id_739,policy_id_2350,전남,제주,중소기업 취업지원,15,34,20200101,20201231
document_id_740,policy_id_2313,전남,제주,중소기업 취업지원,18,34,20200101,20200229
document_id_741,policy_id_2306,전남,제주,중소기업 취업지원,0,99,20200101,20200331
document_id_742,policy_id_2305,전남,제주,중소기업 취업지원,18,39,20200101,20201231
document_id_743,policy_id_2286,전남,제주,중소기업 취업지원,18,39,20200101,20201231
document_id_744,policy_id_2284,전남,제주,중소기업 취업지원,18,34,20200101,20200229
document_id_745,policy_id_1810,전남,전남,중소기업 취업지원,20,99,20200101,20201231
document_id_746,policy_id_1807,전남,전남,중소기업 취업지원,16,34,20200101,20201231
document_id_747,policy_id_1790,전남,전남,중소기업 취업지원,18,39,20200220,20200306
document_id_748,policy_id_1717,경기,인천 연수구,중소기업 취업지원,19,39,20200101,20201231
document_id_749,policy_id_1669,경기,인천,중소기업 취업지원,15,39,20200101,20201231
document_id_750,policy_id_1667,경기,인천,중소기업 취업지원,18,34,20200101,20201231
document_id_751,policy_id_1651,경기,인천 남동구,중소기업 취업지원,18,99,20200520,20200529
document_id_752,policy_id_1602,경남,울산,중소기업 취업지원,0,99,20200401,20200430
document_id_753,policy_id_16,경북,대구 남구,중소기업 취업지원,18,39,20200212,20200217
document_id_754,policy_id_1598,경남,울산,중소기업 취업지원,0,39,20200101,20200131
document_id_755,policy_id_1595,경남,울산,중소기업 취업지원,20,39,20200101,20201231
document_id_756,policy_id_1594,경남,울산,중소기업 취업지원,18,39,20200501,20200531
document_id_757,policy_id_1593,경남,울산,중소기업 취업지원,18,39,20200301,20200331
document_id_758,policy_id_1592,경남,울산,중소기업 취업지원,18,39,20200201,20200831
document_id_759,policy_id_1537,서울,서울 은평구,중소기업 취업지원,18,99,20200101,20201231
document_id_760,policy_id_1534,서울,서울 은평구,중소기업 취업지원,19,39,20200101,20201231
document_id_761,policy_id_1481,서울,서울 성동구,중소기업 취업지원,19,39,20200101,20201231
document_id_762,policy_id_1295,서울,서울 관악구,중소기업 취업지원,19,39,20200210,20200214
document_id_763,policy_id_1236,경남,부산 연재구,중소기업 취업지원,18,39,20200214,20200221
document_id_764,policy_id_1215,경남,부산 북구,중소기업 취업지원,18,34,20200101,20201231
document_id_765,policy_id_1198,경남,부산,중소기업 취업지원,18,34,20200228,20200313
document_id_766,policy_id_1131,경남,부산,중소기업 취업지원,21,39,20200101,20201231
document_id_767,policy_id_1112,경남,부산 남구,중소기업 취업지원,18,39,20200201,20201231
document_id_768,policy_id_1075,충남,대전,중소기업 취업지원,18,39,20200226,20200310
document_id_769,policy_id_1031,전남,광주 서구,중소기업 취업지원,0,39,20200106,20200206
document_id_770,policy_id_2977,전국,전국,중소기업 취업지원,0,99,20200101,20201031
document_id_771,policy_id_2906,전국,전국,중소기업 취업지원,15,34,20200101,20201231
document_id_772,policy_id_2905,전국,전국,중소기업 취업지원,0,99,20200101,20201231
document_id_773,policy_id_2901,전국,전국,중소기업 취업지원,0,99,20200101,20201231
document_id_774,policy_id_2898,전국,전국,중소기업 취업지원,0,99,20200101,20201231
document_id_775,policy_id_2896,전국,전국,중소기업 취업지원,0,34,20200101,20201231
document_id_776,policy_id_2857,전국,전국,중소기업 취업지원,15,34,20200101,20211231
document_id_777,policy_id_2816,전국,전국,중소기업 취업지원,15,29,20200301,20200630
document_id_778,policy_id_2815,전국,전국,중소기업 취업지원,15,34,20200101,20201231
document_id_779,policy_id_2754,전국,전국,중소기업 취업지원,18,19,20200901,20201231
document_id_780,policy_id_2724,전국,전국,중소기업 취업지원,18,34,20200101,20201231
document_id_781,policy_id_2722,전국,전국,중소기업 취업지원,15,34,20200101,20201231
document_id_782,policy_id_2717,전국,전국,중소기업 취업지원,15,34,20200101,20201231
document_id_783,policy_id_2714,전국,전국,중소기업 취업지원,15,34,20200101,20201231
document_id_784,policy_id_2701,전국,전국,중소기업 취업지원,0,99,20200101,20201231
document_id_785,policy_id_2279,전남,제주,중소기업 취업지원,18,39,20200101,20201231
document_id_786,policy_id_2487,충남,충남 천안시,중소기업 취업지원,18,39,20200109,20200220
document_id_787,policy_id_2486,충남,충남 천안시,중소기업 취업지원,18,39,20200101,20200220
document_id_788,policy_id_2485,충남,충남 천안시,중소기업 취업지원,18,39,20200901,20201018
document_id_789,policy_id_2481,충남,충남 예산군,중소기업 취업지원,18,39,20200129,20200217
document_id_790,policy_id_2466,충남,충남 아산시,중소기업 취업지원,18,35,20200101,20201231
document_id_791,policy_id_2387,충남,충남 보령시,중소기업 취업지원,18,39,20200101,20201231
document_id_792,policy_id_2385,충남,충남 보령시,중소기업 취업지원,18,39,20200101,20201231
document_id_793,policy_id_2371,충남,충남 금산군,중소기업 취업지원,18,39,20200101,20201231
document_id_794,policy_id_784,경남,경남 함천군,중소기업 취업지원,0,39,20200101,20201231
document_id_795,policy_id_774,경남,경남 함양군,중소기업 취업지원,0,99,20200301,20200331
document_id_796,policy_id_769,경남,경남 하동군,중소기업 취업지원,18,39,20200101,20201231
document_id_797,policy_id_768,경남,경남 하동군,중소기업 취업지원,18,39,20200101,20201231
document_id_798,policy_id_731,경남,경남 창원시,중소기업 취업지원,15,34,20200101,20201231
document_id_799,policy_id_729,경남,경남 창원시,중소기업 취업지원,15,34,20200101,20201231
document_id_800,policy_id_718,경남,경남 산청군,중소기업 취업지원,18,39,20200101,20201231
document_id_801,policy_id_697,경남,경남 진주시,중소기업 취업지원,18,39,20200101,20201231
document_id_802,policy_id_695,경남,경남 진주시,중소기업 취업지원,18,39,20200101,20201231
document_id_803,policy_id_677,경남,경남 양산시,중소기업 취업지원,18,39,20200101,20201231
document_id_804,policy_id_664,경남,경남 양산시,중소기업 취업지원,15,34,20200101,20201231
document_id_805,policy_id_617,경남,경남,중소기업 취업지원,18,39,20200101,20201231
document_id_806,policy_id_616,경남,경남,중소기업 취업지원,18,39,20200101,20201231
document_id_807,policy_id_611,경남,경남,중소기업 취업지원,18,34,20200801,20201231
document_id_808,policy_id_610,경남,경남,중소기업 취업지원,0,99,20200101,20201231
document_id_809,policy_id_609,경남,경남,중소기업 취업지원,0,99,20200201,20200430
document_id_810,policy_id_594,경남,경남 밀양시,중소기업 취업지원,18,34,20200101,20201231
document_id_811,policy_id_589,경남,경남 밀양시,중소기업 취업지원,18,39,20200214,20200306
document_id_812,policy_id_587,경남,경남 밀양시,중소기업 취업지원,18,39,20200101,20201231
document_id_813,policy_id_572,경남,경남 남해군,중소기업 취업지원,18,39,20200101,20200115
document_id_814,policy_id_552,경남,경남 김해시,중소기업 취업지원,15,39,20200101,20201231
document_id_815,policy_id_526,경남,경남 거창군,중소기업 취업지원,0,29,20200801,20200831
document_id_816,policy_id_504,경기,경기 화성시,중소기업 취업지원,19,39,20200210,20201231
document_id_817,policy_id_494,경기,경기 하남시,중소기업 취업지원,18,99,20200101,20201231
document_id_818,policy_id_432,경기,경기 오산시,중소기업 취업지원,18,39,20200101,20200320
document_id_819,policy_id_417,경기,경기 여주시,중소기업 취업지원,18,39,20200302,20201231
document_id_820,policy_id_404,경기,경기 양주시,중소기업 취업지원,18,39,20200101,20201231
document_id_821,policy_id_375,경기,경기 안성시,중소기업 취업지원,15,39,20200101,20201231
document_id_822,policy_id_354,경기,경기 시흥시,중소기업 취업지원,0,39,20200101,20201231
document_id_823,policy_id_346,경기,경기 시흥시,중소기업 취업지원,0,99,20200301,20200430
document_id_824,policy_id_317,경기,경기 수원시,중소기업 취업지원,0,34,20200101,20201231
document_id_825,policy_id_297,경기,경기 성남시,중소기업 취업지원,15,34,20200101,20201231
document_id_826,policy_id_289,경기,경기 성남시,중소기업 취업지원,18,39,20200201,20200331
document_id_827,policy_id_276,경기,경기 부천시,중소기업 취업지원,0,99,20200101,20201231
document_id_828,policy_id_265,경기,경기,중소기업 취업지원,18,34,20200501,20201130
document_id_829,policy_id_231,경기,경기 남양주시,중소기업 취업지원,18,39,20200224,20200306
document_id_830,policy_id_206,경기,경기 광주시,중소기업 취업지원,18,39,20200101,20201231
document_id_831,policy_id_197,경기,경기 고양시,중소기업 취업지원,18,39,20200301,20200331
document_id_832,policy_id_1724,경기,경기 하남시,중소기업 취업지원,18,99,20201216,20201224
document_id_833,policy_id_1706,경기,인천 부평구,중소기업 취업지원,19,39,20200101,20201231
document_id_834,policy_id_979,전남,광주,중소기업 취업지원,19,39,20200101,20201231
document_id_835,policy_id_968,전남,광주,중소기업 취업지원,18,39,20200101,20201231
document_id_836,policy_id_1018,경북,경북 포항시,중소기업 취업지원,19,39,20200101,20201231
document_id_837,policy_id_932,경북,경북 포항시,중소기업 취업지원,18,34,20200101,20201231
document_id_838,policy_id_931,경북,경북 포항시,중소기업 취업지원,18,39,20200401,20201231
document_id_839,policy_id_928,경북,경북 포항시,중소기업 취업지원,18,39,20200301,20201231
document_id_840,policy_id_925,경북,경북 포항시,중소기업 취업지원,15,39,20200302,20201231
document_id_841,policy_id_916,경북,경북 칠곡군,중소기업 취업지원,17,17,20200501,20200630
document_id_842,policy_id_886,경북,경북 영덕군,중소기업 취업지원,18,39,20200101,20201231
document_id_843,policy_id_879,경북,경북 상주시,중소기업 취업지원,18,39,20200204,20200228
document_id_844,policy_id_866,경북,경북,중소기업 취업지원,15,39,20200101,20201231
document_id_845,policy_id_835,경북,경북,중소기업 취업지원,19,39,20200101,20200131
document_id_846,policy_id_823,경북,경북,중소기업 취업지원,0,99,20200101,20201231
document_id_847,policy_id_798,경북,경북 경주시,중소기업 취업지원,15,39,20200301,20201231
document_id_848,policy_id_2268,전북,전북 진안군,중소기업 취업지원,18,39,20200101,20201231
document_id_849,policy_id_2261,전북,전북 정읍시,중소기업 취업지원,18,99,20200101,20201231
document_id_850,policy_id_2233,전북,전북 정읍시,중소기업 취업지원,18,39,20200901,20201031
document_id_851,policy_id_2223,전북,전북 전주시,중소기업 취업지원,15,34,20200101,20201231
document_id_852,policy_id_2200,전북,전북 장수군,중소기업 취업지원,18,39,20200101,20201231
document_id_853,policy_id_2176,전북,전북 장수군,중소기업 취업지원,18,39,20200101,20201231
document_id_854,policy_id_2175,전북,전북 장수군,중소기업 취업지원,18,34,20200101,20201231
